"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"24432","0.3090644657257102","0.08518612675020396","0.5807733699628801","0.37215481913842874","0.555452768135351","0.12958655354301074","0.19896706755706015"
"24480","0.3262228751516869","0.06285436205171337","0.505048813251726","0.33781550761646567","0.4699541463923712","0.06520680246023852","0.1837039474883428"
"24528","0.3369489246029159","0.05924407764741709","0.46209070840443617","0.3178893276723985","0.4256458233589425","0.1269797640968367","0.1923008059407217"
"24576","0.3635466610683351","0.03907097678231169","0.37389207857163853","0.32317645359616465","0.461352175371169","0.22277892146659029","0.269011574672718"
"24624","0.3044882628174048","0.1582989599975594","0.23166231904997447","0.33690083453531217","0.368649602259552","0.3174244587643558","0.2785370643593621"
"24672","0.36187011300882793","0.16065561135958895","0.262826333262737","0.27716372314259236","0.35298122319114267","0.2621147234084752","0.2751870521324263"
"24720","0.33257788006692085","0.11796137793485331","0.4127832579702038","0.20853278209763948","0.399704217286008","0.20639552663830774","0.21239349633037724"
"24768","0.27836628748128434","0.10621373360007318","0.41606765162953635","0.15508403010520086","0.35642750477420215","0.13658633209416524","0.2075321047913207"
"24816","0.26969242026239804","0.10321078179931108","0.40602904453143585","0.14981751065170823","0.35750315745868183","0.12969925948642458","0.1625499258251811"
"24864","0.302962030069681","0.15555123152766165","0.37849781886103495","0.157501468142539","0.35090570007864025","0.09923397067546583","0.1665558280228952"
"24912","0.22206728111580842","0.09483763514064214","0.29490151772040063","0.13478351710948422","0.328032202757163","0.12609138528954408","0.19594198702213877"
"24960","0.17513940438565806","0.09337028855625845","0.2433501749421072","0.18146063303773696","0.20582706361873168","0.1924939995367877","0.3219917158829688"
"25008","0.1862640359973065","0.1297878924421381","0.16175417381318996","0.17760251364804955","0.1282291658663774","0.13996604942916002","0.2888462885465541"
"25056","0.18631433244900286","0.06425963462240177","0.21305843265386537","0.1550544417484956","0.16165612913594843","0.15757600193259041","0.24992880701549086"
"25104","0.1467162536361873","0.05490388416335312","0.24568691395821451","0.13437461357133362","0.1698995967109993","0.12523929536844272","0.26286135954829815"
"25152","0.18296886417028074","0.06377813737691734","0.274872567965958","0.1383993447210522","0.20873548209991213","0.1728225954964624","0.34984300198329255"
"25200","0.24067681420138157","0.1095844474700703","0.3177116967284799","0.1611129763760798","0.22484119028278532","0.0663263741460015","0.37756642396781037"
"25248","0.22477728432066524","0.07987631977078802","0.2958136591114708","0.14123480175216394","0.21303368676840947","0.07591953646156953","0.2778930842239516"
"25296","0.2256782874138526","0.030371027039835206","0.293282106598658","0.1049704220621886","0.2314485331451144","0.1040131048281358","0.21308520370686876"
"25344","0.22889635436655587","0.06323711766068679","0.3172166016275717","0.08605388701529247","0.24980554742221445","0.09503691421609026","0.21333380890371226"
"25392","0.2256029511312453","0.07372911536309543","0.3023305054043446","0.10119531088429057","0.25672605999134446","0.11936916441066041","0.20118157773802034"
"25440","0.21262957397715673","0.10358214526541529","0.21845417443520682","0.11423566507991692","0.18663584088459484","0.11928348061499337","0.13560969643895515"
"25488","0.25024826096310776","0.09347731206296571","0.2388807471477179","0.20892880015317505","0.22047547303144693","0.22453579192515988","0.22516877132455038"
"25536","0.21697473364735953","0.14942410992897265","0.19432705095248004","0.10492891690689174","0.17256623525216205","0.09103832023239919","0.2155173630717109"
"25584","0.22537288377217268","0.15524643853429737","0.237735959088576","0.16118730553684385","0.18140496640931397","0.09501404201390617","0.2875022831196308"
"25632","0.2519260707513264","0.14292874645028064","0.22845159429249795","0.17957024271412375","0.22598361583763807","0.11326594851811447","0.3249856483089835"
"25680","0.2573454148773101","0.11890214131522078","0.31535200559048926","0.1871554544251272","0.2823639565367507","0.1472196370880389","0.42851887741471895"
"25728","0.2170727320778739","0.07355566259825261","0.33676780935666617","0.22181460218224852","0.29471320076455043","0.11629351832007544","0.45884659931604405"
"25776","0.237743352517985","0.0786548188177424","0.30795309384250613","0.2018989307964819","0.24469908347427993","0.12009657709917382","0.4717130557448467"
"25824","0.20086308311109485","0.0868276222048312","0.2190414826855978","0.2163538998477049","0.1525690356697103","0.16992571768087517","0.39727699633982183"
"25872","0.09831951387449925","0.10220145436179033","0.185597625492126","0.18207064166321318","0.10683798802493438","0.12377899334334852","0.334113315245545"
"25920","0.12528354921203452","0.0853544891601905","0.24040729893391785","0.1247807659892281","0.16167076817635068","0.18376624969773878","0.29181417344374"
"25968","0.11576475405402864","0.06611871731380628","0.19976501409347155","0.08308628116554106","0.17117290330216783","0.2783420800255219","0.26882435227251356"
"26016","0.17450373609300968","0.04276726459963723","0.1579167881394798","0.06159038432319018","0.20801951242143144","0.2143864831201482","0.1346580702403981"
"26064","0.168519119294587","0.08440458848373858","0.12493208826236701","0.08021795739346735","0.20361899270821382","0.23538196340277898","0.1407758208631092"
"26112","0.1586087350265185","0.06793407847920731","0.19350672384899842","0.148552944955971","0.23851509144560154","0.24094662577098597","0.11949131699448035"
"26160","0.20105354867079542","0.07705358992318279","0.17619070188742839","0.14204305081591959","0.20847881382709804","0.22347795147665994","0.12863141694051228"
"26208","0.2355797419894199","0.10375658334377624","0.2237617993012155","0.15570849357028305","0.24204425964353068","0.20945359733285002","0.13027599575734433"
"26256","0.2383473184560654","0.060132166032711154","0.1689209725882364","0.158311869498657","0.17658444573950272","0.11802775995361586","0.1349320474375885"
"26304","0.22188591041276684","0.08128462969604451","0.2083417951726603","0.14928463171596107","0.18208914911560126","0.16470461256724156","0.1646799398866982"
"26352","0.23461411500823087","0.05198454485920706","0.2612036255268042","0.09416296872555605","0.2648642086518743","0.16832930158911855","0.11335550307401861"
"26400","0.23815596474846384","0.08204123181408761","0.31666228978795397","0.12073764491576394","0.32494096685354396","0.15765261159262445","0.2045841184688547"
"26448","0.27121284310357846","0.056694123894855716","0.42113422254628885","0.21401558683639266","0.37558126062722197","0.18212188924557682","0.3022060619703206"
"26496","0.2528284994553377","0.05095383986928102","0.3656100217864924","0.22374455337690632","0.32680691721132893","0.2222055419389978","0.286844362745098"
"26544","0.21527337325726995","0.07792054751158706","0.3669030945139045","0.19718203644782087","0.31630064371215527","0.19818499686962698","0.2443174531144876"
"26592","0.1777404082232279","0.049651424875330155","0.2562595157782377","0.19726007749416793","0.22981644473324625","0.203623671598085","0.17862040227040446"
"26640","0.1477437737900695","0.043711046449991894","0.10412624713212998","0.07723487613648786","0.05828640843845917","0.11621774885869171","0.23179028095278173"
"26688","0.1523923153942584","0.05245175119689367","0.10282393077082197","0.05641871232059055","0.15905107234446608","0.1449633073580613","0.19060629658913342"
"26736","0.14973285515942808","0.03169556557272733","0.23500144569666048","0.10471058956115536","0.22338258494734958","0.07395210479279657","0.13538257647960936"
"26784","0.11581987069631361","0.049037255768470955","0.289896687970424","0.23430967421490967","0.26673481970730184","0.09226558977176205","0.10489226785937045"
"26832","0.15144314670312567","0.08671537100289853","0.2551032314380779","0.240894757373849","0.2719165020505557","0.10338826701315446","0.14644026393626236"
"26880","0.14464197865930667","0.1034510333490766","0.2631414483706578","0.26269872914916353","0.24351409949573605","0.10660906315497543","0.12653813985410214"
"26928","0.1319872865562247","0.10384163091932298","0.2074613374285451","0.20951204696014786","0.18469255600352968","0.13340068491725637","0.1322372414032737"
"26976","0.14464197865930667","0.10034173442646185","0.21510881511008206","0.14919112964427111","0.14302774689129724","0.16628318397582478","0.22119756762999127"
"27024","0.14589123844442992","0.10536386281067134","0.297765453084602","0.2328356325696751","0.30656767358895015","0.2749064852788257","0.3070148064828916"
"27072","0.2533259381826542","0.11243643625618421","0.4599110039375095","0.3522646777407768","0.415601745594693","0.3476122259116633","0.36496192869614363"
"27120","0.3094616539844176","0.10572559102797452","0.4019771358992329","0.4770286862794202","0.36239372905617995","0.41134998405064327","0.3267705140523638"
"27168","0.2575862420858609","0.12896926380975174","0.4089524409222979","0.44045005113098296","0.3867405059314366","0.44798422502760693","0.36857006803567327"
"27216","0.2342929299035734","0.13150617422965977","0.4159354604090353","0.44884540589022287","0.37679409170518113","0.43326581962458255","0.36628154540364655"
