"points","day_period_nswprice_nswdemand_vicprice_vicdemand_transfer"
"6768","0.5178571428571419"
"6816","0.5595238095238085"
"6864","0.5446428571428561"
"6912","0.5148809523809516"
"6960","0.5178571428571419"
"7008","0.5357142857142848"
"7056","0.5535714285714276"
"7104","0.5535714285714276"
"7152","0.5446428571428564"
"7200","0.5267857142857135"
"7248","0.5773809523809513"
"7296","0.5803571428571418"
"7344","0.5446428571428562"
"7392","0.5178571428571421"
"7440","0.5446428571428564"
"7488","0.5684523809523802"
"7536","0.592261904761904"
"7584","0.5982142857142846"
"7632","0.6369047619047608"
"7680","0.6636904761904749"
"7728","0.6666666666666655"
"7776","0.619047619047618"
"7824","0.6190476190476178"
"7872","0.6041666666666655"
"7920","0.5624999999999992"
"7968","0.49999999999999917"
"8016","0.4791666666666659"
"8064","0.4553571428571421"
"8112","0.45535714285714224"
"8160","0.4553571428571421"
"8208","0.4434523809523803"
"8256","0.45535714285714224"
"8304","0.43749999999999944"
"8352","0.43749999999999944"
"8400","0.4107142857142851"
"8448","0.4464285714285706"
"8496","0.40476190476190405"
"8544","0.42261904761904684"
"8592","0.41666666666666596"
"8640","0.41964285714285654"
"8688","0.4702380952380945"
"8736","0.5178571428571422"
"8784","0.5119047619047613"
"8832","0.5386904761904755"
"8880","0.5446428571428563"
"8928","0.5773809523809516"
"8976","0.5952380952380943"
"9024","0.6071428571428561"
"9072","0.6190476190476182"
"9120","0.6160714285714276"
"9168","0.6071428571428562"
"9216","0.6398809523809513"
"9264","0.6190476190476181"
"9312","0.5892857142857134"
"9360","0.5416666666666659"
"9408","0.5208333333333326"
"9456","0.5386904761904755"
"9504","0.5357142857142847"
"9552","0.5178571428571421"
"9600","0.535714285714285"
"9648","0.5654761904761897"
"9696","0.5714285714285705"
"9744","0.580357142857142"
"9792","0.5833333333333324"
"9840","0.6190476190476181"
"9888","0.6011904761904752"
"9936","0.6071428571428561"
"9984","0.6220238095238084"
"10032","0.6160714285714276"
"10080","0.6011904761904753"
"10128","0.5505952380952374"
"10176","0.5476190476190469"
"10224","0.5595238095238086"
"10272","0.5565476190476184"
"10320","0.5863095238095232"
"10368","0.6041666666666657"
"10416","0.6190476190476178"
"10464","0.6279761904761892"
"10512","0.5684523809523799"
"10560","0.5714285714285706"
"10608","0.5535714285714277"
"10656","0.5029761904761898"
"10704","0.50297619047619"
"10752","0.5357142857142849"
"10800","0.5565476190476183"
"10848","0.6339285714285702"
"10896","0.6785714285714273"
"10944","0.702380952380951"
"10992","0.7380952380952367"
"11040","0.7678571428571415"
"11088","0.7767857142857127"
"11136","0.8184523809523793"
"11184","0.7976190476190463"
"11232","0.7708333333333319"
"11280","0.7619047619047605"
"11328","0.7559523809523796"
"11376","0.7351190476190463"
"11424","0.7172619047619037"
"11472","0.7053571428571418"
"11520","0.7232142857142847"
"11568","0.7023809523809512"
"11616","0.6755952380952372"
"11664","0.6369047619047611"
"11712","0.6369047619047611"
"11760","0.6041666666666659"
"11808","0.6041666666666661"
"11856","0.5773809523809517"
"11904","0.5595238095238088"
"11952","0.5952380952380945"
"12000","0.6041666666666659"
"12048","0.6041666666666661"
"12096","0.63095238095238"
"12144","0.5952380952380946"
"12192","0.604166666666666"
"12240","0.6607142857142848"
"12288","0.5982142857142851"
"12336","0.5982142857142849"
"12384","0.5833333333333325"
"12432","0.6071428571428564"
"12480","0.6130952380952374"
"12528","0.6041666666666657"
"12576","0.5238095238095234"
"12624","0.5684523809523804"
"12672","0.5952380952380946"
"12720","0.5714285714285706"
"12768","0.5565476190476183"
"12816","0.5267857142857137"
"12864","0.5029761904761898"
"12912","0.5416666666666659"
"12960","0.5327380952380945"
"13008","0.5208333333333325"
"13056","0.5654761904761897"
"13104","0.5505952380952375"
"13152","0.580357142857142"
"13200","0.5982142857142851"
"13248","0.5922619047619041"
"13296","0.5624999999999993"
"13344","0.5684523809523802"
"13392","0.5565476190476184"
"13440","0.4880952380952375"
"13488","0.4732142857142851"
"13536","0.4672619047619041"
"13584","0.44345238095238043"
"13632","0.4404761904761898"
"13680","0.4553571428571423"
"13728","0.47321428571428503"
"13776","0.4642857142857136"
"13824","0.44642857142857095"
"13872","0.4077380952380947"
"13920","0.4464285714285708"
"13968","0.4940476190476184"
"14016","0.5029761904761898"
"14064","0.5208333333333328"
"14112","0.5446428571428565"
"14160","0.5505952380952374"
"14208","0.6220238095238085"
"14256","0.6160714285714276"
"14304","0.6041666666666656"
"14352","0.5922619047619037"
"14400","0.49999999999999933"
"14448","0.5386904761904754"
"14496","0.5863095238095227"
"14544","0.5624999999999992"
"14592","0.5386904761904755"
"14640","0.5773809523809514"
"14688","0.5833333333333324"
"14736","0.6488095238095228"
"14784","0.6547619047619034"
"14832","0.6458333333333324"
"14880","0.6726190476190463"
"14928","0.7232142857142841"
"14976","0.7023809523809511"
"15024","0.6190476190476181"
"15072","0.6011904761904753"
"15120","0.5595238095238085"
"15168","0.5327380952380946"
"15216","0.5089285714285707"
"15264","0.5029761904761899"
"15312","0.5238095238095232"
"15360","0.5684523809523802"
"15408","0.5833333333333327"
"15456","0.6428571428571419"
"15504","0.6488095238095227"
"15552","0.6130952380952371"
"15600","0.5624999999999993"
"15648","0.5446428571428564"
"15696","0.5446428571428563"
"15744","0.5178571428571421"
"15792","0.5119047619047613"
"15840","0.5386904761904755"
"15888","0.5744047619047609"
"15936","0.6428571428571417"
"15984","0.6101190476190466"
"16032","0.6011904761904752"
"16080","0.5803571428571418"
"16128","0.5446428571428561"
"16176","0.5029761904761896"
"16224","0.4910714285714276"
"16272","0.467261904761904"
"16320","0.47023809523809446"
"16368","0.4702380952380945"
"16416","0.46428571428571347"
"16464","0.4910714285714279"
"16512","0.4880952380952375"
"16560","0.47321428571428503"
"16608","0.41666666666666613"
"16656","0.43749999999999933"
"16704","0.42857142857142805"
"16752","0.4047619047619044"
"16800","0.3601190476190471"
"16848","0.32440476190476153"
"16896","0.3214285714285712"
"16944","0.3660714285714281"
"16992","0.3988095238095234"
"17040","0.41369047619047566"
"17088","0.5208333333333333"
"17136","0.6056547619047619"
"17184","0.7105654761904762"
"17232","0.7875744047619043"
"17280","0.8392857142857142"
"17328","0.854910714285714"
"17376","0.938988095238095"
"17472","0.9973958333333321"
"17520","0.9918154761904755"
"17568","0.9813988095238086"
"17616","0.9646577380952374"
"17664","0.9594494047619045"
"17712","0.9244791666666661"
"17760","0.919270833333333"
"17808","0.8898809523809499"
"17856","0.8869047619047594"
"17904","0.8601190476190453"
"17952","0.8482142857142834"
"18000","0.8333333333333309"
"18048","0.8571428571428545"
"18096","0.8422619047619022"
"18144","0.8422619047619024"
"18192","0.833333333333331"
"18240","0.8571428571428547"
"18288","0.8630952380952356"
"18336","0.8601190476190451"
"18384","0.8660714285714263"
"18432","0.883928571428569"
"18480","0.8809523809523784"
"18528","0.8779761904761879"
"18576","0.8839285714285688"
"18624","0.8749999999999976"
"18672","0.8928571428571404"
"18720","0.9017857142857116"
"18768","0.872023809523807"
"18816","0.8630952380952357"
"18864","0.872023809523807"
"18912","0.8541666666666642"
"18960","0.8303571428571406"
"19008","0.8035714285714264"
"19056","0.7619047619047599"
"19104","0.749999999999998"
"19152","0.7589285714285694"
"19200","0.7529761904761885"
"19248","0.7410714285714267"
"19296","0.7648809523809504"
"19344","0.7738095238095218"
"19392","0.782738095238093"
"19440","0.8095238095238073"
"19488","0.8184523809523788"
"19536","0.8065476190476168"
"19584","0.7976190476190455"
"19632","0.7738095238095217"
"19680","0.7529761904761886"
"19728","0.7291666666666649"
"19776","0.7053571428571409"
"19824","0.6845238095238079"
"19872","0.6874999999999983"
"19920","0.7113095238095221"
"19968","0.7499999999999981"
"20016","0.7648809523809504"
"20064","0.8035714285714264"
"20112","0.8333333333333311"
"20160","0.8601190476190453"
"20208","0.8749999999999976"
"20256","0.8779761904761882"
"20304","0.8511904761904739"
"20352","0.8244047619047598"
"20400","0.8005952380952359"
"20448","0.7976190476190455"
"20496","0.7857142857142836"
"20544","0.7619047619047599"
"20592","0.7559523809523789"
"20640","0.7351190476190457"
"20688","0.7470238095238076"
"20736","0.7380952380952363"
"20784","0.7440476190476172"
"20832","0.7470238095238074"
"20880","0.749999999999998"
"20928","0.7291666666666646"
"20976","0.7678571428571408"
"21024","0.7559523809523788"
"21072","0.788690476190474"
"21120","0.794642857142855"
"21168","0.8095238095238073"
"21216","0.8214285714285692"
"21264","0.8482142857142834"
"21312","0.8482142857142833"
"21360","0.8511904761904738"
"21408","0.8452380952380928"
"21456","0.8482142857142835"
"21504","0.8511904761904737"
"21552","0.8601190476190452"
"21600","0.8422619047619024"
"21648","0.8065476190476167"
"21696","0.839285714285712"
"21744","0.839285714285712"
"21792","0.8244047619047596"
"21840","0.7410714285714266"
"21888","0.7142857142857123"
"21936","0.7232142857142837"
"21984","0.7440476190476171"
"22032","0.7410714285714266"
"22080","0.744047619047617"
"22128","0.7589285714285693"
"22176","0.82738095238095"
"22224","0.8482142857142834"
"22272","0.8541666666666642"
"22320","0.8839285714285691"
"22368","0.8988095238095214"
"22416","0.8988095238095213"
"22464","0.8928571428571404"
"22512","0.8958333333333308"
"22560","0.8720238095238071"
"22608","0.8124999999999979"
"22656","0.7470238095238073"
"22704","0.6964285714285697"
"22752","0.6696428571428554"
"22800","0.6755952380952363"
"22848","0.6726190476190458"
"22896","0.693452380952379"
"22944","0.7767857142857122"
"22992","0.8541666666666644"
"23040","0.9136904761904736"
"23088","0.9613095238095211"
"23136","0.9434523809523784"
"23184","0.9196428571428545"
"23232","0.9374999999999973"
"23280","0.9077380952380926"
"23328","0.8869047619047594"
"23376","0.8749999999999976"
"23424","0.8482142857142835"
"23472","0.8005952380952358"
"23520","0.8005952380952359"
"23568","0.7976190476190456"
"23616","0.8244047619047596"
"23664","0.8392857142857121"
"23712","0.8363095238095214"
"23760","0.8482142857142834"
"23808","0.9136904761904737"
"23856","0.9494047619047593"
"23904","0.9553571428571402"
"23952","0.9583333333333307"
"24000","0.9642857142857117"
"24048","0.9613095238095213"
"24096","0.9642857142857116"
"24144","0.9494047619047593"
"24192","0.9136904761904736"
"24240","0.8988095238095213"
"24288","0.8988095238095214"
"24336","0.8928571428571406"
"24384","0.895833333333331"
"24432","0.8988095238095212"
"24480","0.8869047619047595"
"24528","0.9107142857142834"
"24576","0.9077380952380928"
"24624","0.8869047619047594"
"24672","0.88988095238095"
"24720","0.8928571428571404"
"24768","0.8630952380952358"
"24816","0.8333333333333313"
"24864","0.7678571428571408"
"24912","0.7648809523809503"
"24960","0.7738095238095217"
"25008","0.7202380952380933"
"25056","0.6755952380952365"
"25104","0.6755952380952365"
"25152","0.7321428571428553"
"25200","0.7321428571428553"
"25248","0.6964285714285696"
"25296","0.6964285714285696"
"25344","0.7142857142857124"
"25392","0.7202380952380932"
"25440","0.7291666666666647"
"25488","0.7291666666666649"
"25536","0.7767857142857123"
"25584","0.8154761904761884"
"25632","0.8184523809523789"
"25680","0.8541666666666644"
"25728","0.8869047619047595"
"25776","0.8898809523809503"
"25824","0.8244047619047599"
"25872","0.7916666666666646"
"25920","0.7857142857142837"
"25968","0.767857142857141"
"26016","0.7499999999999984"
"26064","0.7321428571428554"
"26112","0.7321428571428554"
"26160","0.7589285714285697"
"26208","0.7827380952380933"
"26256","0.7946428571428551"
"26304","0.8154761904761886"
"26352","0.8214285714285695"
"26400","0.8482142857142836"
"26448","0.8303571428571408"
"26496","0.8005952380952361"
"26544","0.773809523809522"
"26592","0.7410714285714267"
"26640","0.7291666666666649"
"26688","0.6874999999999984"
"26736","0.6666666666666651"
"26784","0.6964285714285698"
"26832","0.7410714285714268"
"26880","0.8005952380952363"
"26928","0.8363095238095216"
"26976","0.851190476190474"
"27024","0.8928571428571406"
"27072","0.9136904761904739"
"27120","0.9166666666666643"
"27168","0.9345238095238071"
"27216","0.9404761904761879"
"27264","0.9196428571428548"
"27312","0.9166666666666642"
"27360","0.9255952380952356"
"27408","0.9285714285714262"
"27456","0.9136904761904738"
"27504","0.8779761904761881"
"27552","0.8244047619047598"
"27600","0.8184523809523789"
"27648","0.8095238095238074"
"27696","0.7916666666666645"
"27744","0.7738095238095217"
"27792","0.8005952380952358"
"27840","0.839285714285712"
"27888","0.8720238095238072"
"27936","0.8809523809523785"
"27984","0.88988095238095"
"28032","0.9107142857142833"
"28080","0.9077380952380929"
"28128","0.8779761904761881"
"28176","0.8422619047619025"
"28224","0.8154761904761884"
"28272","0.7976190476190457"
"28320","0.7708333333333313"
"28368","0.7529761904761885"
"28416","0.7678571428571409"
"28464","0.7738095238095222"
"28512","0.7648809523809507"
"28560","0.7708333333333316"
"28608","0.7946428571428553"
"28656","0.8273809523809507"
"28704","0.8452380952380932"
"28752","0.8184523809523792"
"28800","0.7946428571428554"
"28848","0.7946428571428554"
"28896","0.8005952380952365"
"28944","0.7857142857142841"
"28992","0.75892857142857"
"29040","0.7380952380952365"
"29088","0.7499999999999984"
"29136","0.7529761904761887"
"29184","0.7648809523809506"
"29232","0.7708333333333315"
"29280","0.8005952380952361"
"29328","0.8273809523809504"
"29376","0.8392857142857121"
"29424","0.8452380952380931"
"29472","0.8720238095238074"
"29520","0.8690476190476167"
"29568","0.851190476190474"
"29616","0.8095238095238076"
"29664","0.7827380952380933"
"29712","0.7559523809523792"
"29760","0.7440476190476173"
"29808","0.729166666666665"
"29856","0.7380952380952363"
"29904","0.7172619047619033"
"29952","0.729166666666665"
"30000","0.7113095238095222"
"30048","0.729166666666665"
"30096","0.7113095238095224"
"30144","0.6815476190476175"
"30192","0.6547619047619034"
"30240","0.6696428571428558"
"30288","0.6874999999999984"
"30336","0.7113095238095222"
"30384","0.7142857142857127"
"30432","0.7440476190476174"
"30480","0.7529761904761887"
"30528","0.7499999999999982"
"30576","0.7499999999999983"
"30624","0.7380952380952364"
"30672","0.7142857142857127"
"30720","0.7053571428571411"
"30768","0.6755952380952365"
"30816","0.6874999999999984"
"30864","0.6994047619047602"
"30912","0.6874999999999983"
"30960","0.6607142857142843"
"31008","0.6577380952380938"
"31056","0.6517857142857129"
"31104","0.684523809523808"
"31152","0.7053571428571414"
"31200","0.7232142857142839"
"31248","0.7440476190476174"
"31296","0.7261904761904745"
"31344","0.7291666666666649"
"31392","0.7380952380952365"
"31440","0.7410714285714268"
"31488","0.7172619047619031"
"31536","0.678571428571427"
"31584","0.6369047619047605"
"31632","0.6666666666666653"
"31680","0.6666666666666652"
"31728","0.6726190476190461"
"31776","0.6696428571428555"
"31824","0.6934523809523793"
"31872","0.6874999999999986"
"31920","0.6666666666666651"
"31968","0.6755952380952365"
"32016","0.6964285714285697"
"32064","0.678571428571427"
"32112","0.6755952380952366"
"32160","0.6726190476190459"
"32208","0.6845238095238079"
"32256","0.6815476190476175"
"32304","0.6845238095238081"
"32352","0.6636904761904748"
"32400","0.6577380952380939"
"32448","0.6488095238095225"
"32496","0.6517857142857129"
"32544","0.6815476190476175"
"32592","0.7351190476190458"
"32640","0.729166666666665"
"32688","0.7142857142857126"
"32736","0.7499999999999982"
"32784","0.7708333333333316"
"32832","0.7916666666666647"
"32880","0.8214285714285694"
"32928","0.8779761904761884"
"32976","0.9166666666666643"
"33024","0.9761904761904736"
"33072","0.9672619047619023"
"33120","0.9613095238095214"
"33168","0.9315476190476166"
"33216","0.9047619047619022"
"33264","0.9077380952380929"
"33312","0.869047619047617"
"33360","0.8303571428571409"
"33408","0.82440476190476"
"33456","0.8392857142857122"
"33504","0.869047619047617"
"33552","0.8988095238095218"
"33600","0.8541666666666645"
"33648","0.8898809523809504"
"33696","0.9285714285714264"
"33744","0.9464285714285691"
"33792","0.9315476190476167"
"33840","0.9196428571428547"
"33888","0.8928571428571408"
"33936","0.8928571428571408"
"33984","0.8630952380952361"
"34032","0.8363095238095217"
"34080","0.8005952380952361"
"34128","0.7916666666666647"
"34176","0.7499999999999982"
"34224","0.7202380952380935"
"34272","0.7053571428571411"
"34320","0.7142857142857124"
"34368","0.717261904761903"
"34416","0.7291666666666649"
"34464","0.711309523809522"
"34512","0.7351190476190457"
"34560","0.7589285714285695"
"34608","0.76190476190476"
"34656","0.7351190476190457"
"34704","0.7202380952380933"
"34752","0.6934523809523792"
"34800","0.6964285714285696"
"34848","0.6964285714285696"
"34896","0.7202380952380933"
"34944","0.729166666666665"
"34992","0.7738095238095217"
"35040","0.7857142857142835"
"35088","0.8065476190476168"
"35136","0.8333333333333311"
"35184","0.8422619047619024"
"35232","0.833333333333331"
"35280","0.8511904761904738"
"35328","0.8482142857142833"
"35376","0.8630952380952358"
"35424","0.8630952380952357"
"35472","0.8630952380952356"
"35520","0.8541666666666644"
"35568","0.8452380952380928"
"35616","0.8303571428571407"
"35664","0.8244047619047596"
"35712","0.8303571428571407"
"35760","0.8482142857142834"
"35808","0.833333333333331"
"35856","0.8541666666666642"
"35904","0.8630952380952357"
"35952","0.8809523809523785"
"36000","0.8869047619047595"
"36048","0.8749999999999976"
"36096","0.8898809523809498"
"36144","0.9136904761904736"
"36192","0.9047619047619021"
"36240","0.9077380952380926"
"36288","0.9077380952380926"
"36336","0.8928571428571402"
"36384","0.8363095238095215"
"36432","0.8005952380952359"
"36480","0.7916666666666645"
"36528","0.7648809523809501"
"36576","0.7619047619047598"
"36624","0.7440476190476171"
"36672","0.744047619047617"
"36720","0.7916666666666645"
"36768","0.8154761904761884"
"36816","0.8184523809523787"
"36864","0.8482142857142834"
"36912","0.8541666666666643"
"36960","0.8660714285714262"
"37008","0.8363095238095215"
"37056","0.8422619047619024"
"37104","0.8184523809523786"
"37152","0.7797619047619025"
"37200","0.7916666666666645"
"37248","0.800595238095236"
"37296","0.8065476190476168"
"37344","0.8273809523809502"
"37392","0.8214285714285692"
"37440","0.8571428571428548"
"37488","0.8958333333333308"
"37536","0.88988095238095"
"37584","0.8869047619047596"
"37632","0.8749999999999976"
"37680","0.8928571428571404"
"37728","0.8928571428571405"
"37776","0.8928571428571402"
"37824","0.8630952380952356"
"37872","0.8214285714285692"
"37920","0.8005952380952358"
"37968","0.8154761904761881"
"38016","0.8214285714285691"
"38064","0.8095238095238072"
"38112","0.7767857142857122"
"38160","0.7857142857142835"
"38208","0.8154761904761881"
"38256","0.8184523809523788"
"38304","0.8273809523809501"
"38352","0.8005952380952359"
"38400","0.7619047619047599"
"38448","0.7410714285714265"
"38496","0.7202380952380931"
"38544","0.6755952380952363"
"38592","0.6666666666666647"
"38640","0.6636904761904744"
"38688","0.6726190476190459"
"38736","0.705357142857141"
"38784","0.7499999999999982"
"38832","0.7619047619047601"
"38880","0.755952380952379"
"38928","0.7470238095238076"
"38976","0.7410714285714268"
"39024","0.7053571428571411"
"39072","0.7380952380952363"
"39120","0.7291666666666649"
"39168","0.7589285714285694"
"39216","0.8035714285714267"
"39264","0.8154761904761884"
"39312","0.8244047619047599"
"39360","0.8601190476190453"
"39408","0.8363095238095215"
"39456","0.8214285714285693"
"39504","0.8273809523809502"
"39552","0.8511904761904739"
"39600","0.8601190476190453"
"39648","0.8541666666666643"
"39696","0.8660714285714262"
"39744","0.877976190476188"
"39792","0.8779761904761881"
"39840","0.8720238095238071"
"39888","0.8630952380952358"
"39936","0.8511904761904738"
"39984","0.845238095238093"
"40032","0.8154761904761882"
"40080","0.7738095238095217"
"40128","0.7767857142857122"
"40176","0.749999999999998"
"40224","0.7440476190476168"
"40272","0.7440476190476171"
"40320","0.749999999999998"
"40368","0.7767857142857121"
"40416","0.8214285714285692"
"40464","0.8363095238095216"
"40512","0.8660714285714263"
"40560","0.8660714285714263"
"40608","0.8988095238095214"
"40656","0.9196428571428545"
"40704","0.9166666666666641"
"40752","0.9196428571428544"
"40800","0.9136904761904736"
"40848","0.9136904761904735"
"40896","0.8988095238095213"
"40944","0.8958333333333307"
"40992","0.8928571428571404"
"41040","0.8898809523809498"
"41088","0.8809523809523785"
"41136","0.8869047619047594"
"41184","0.866071428571426"
"41232","0.8839285714285688"
"41280","0.8541666666666643"
"41328","0.8363095238095215"
"41376","0.8095238095238072"
"41424","0.8095238095238072"
"41472","0.8154761904761882"
"41520","0.8214285714285692"
"41568","0.8154761904761882"
"41616","0.8363095238095213"
"41664","0.8482142857142835"
"41712","0.8809523809523785"
"41760","0.8839285714285688"
"41808","0.8749999999999974"
"41856","0.877976190476188"
"41904","0.8839285714285688"
"41952","0.8601190476190452"
"42000","0.8511904761904738"
"42048","0.866071428571426"
"42096","0.8869047619047594"
"42144","0.9017857142857117"
"42192","0.916666666666664"
"42240","0.9315476190476164"
"42288","0.9642857142857115"
"42336","0.9851190476190449"
"42384","0.9880952380952354"
"42432","0.9523809523809498"
"42480","0.9464285714285687"
"42528","0.9136904761904737"
"42576","0.8928571428571405"
"42624","0.8690476190476166"
"42672","0.8511904761904739"
"42720","0.8244047619047598"
"42768","0.8303571428571406"
"42816","0.8005952380952359"
"42864","0.8303571428571406"
"42912","0.8214285714285692"
"42960","0.82738095238095"
"43008","0.8005952380952359"
"43056","0.7946428571428552"
"43104","0.7976190476190455"
"43152","0.8095238095238073"
"43200","0.794642857142855"
"43248","0.8035714285714263"
"43296","0.8035714285714264"
"43344","0.8214285714285692"
"43392","0.8452380952380929"
"43440","0.8749999999999977"
"43488","0.8898809523809499"
"43536","0.9077380952380927"
"43584","0.9136904761904735"
"43632","0.9285714285714259"
"43680","0.8839285714285691"
"43728","0.8630952380952358"
"43776","0.8363095238095214"
"43824","0.8065476190476168"
"43872","0.8065476190476168"
"43920","0.7946428571428551"
"43968","0.7648809523809504"
"44016","0.755952380952379"
"44064","0.7380952380952363"
"44112","0.7232142857142838"
"44160","0.749999999999998"
"44208","0.7142857142857124"
"44256","0.7083333333333315"
"44304","0.7113095238095221"
"44352","0.7410714285714266"
"44400","0.7767857142857122"
"44448","0.8124999999999979"
"44496","0.8035714285714265"
"44544","0.8154761904761886"
"44592","0.7916666666666645"
"44640","0.7857142857142838"
"44688","0.7767857142857124"
"44736","0.7083333333333315"
"44784","0.6666666666666651"
"44832","0.6130952380952367"
"44880","0.5922619047619034"
"44928","0.6160714285714272"
"44976","0.6488095238095224"
