"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"3792","0.23214285714285715","0.16666666666666669","0.31547619047619047","0.17857142857142858","0.16666666666666663","0.16666666666666663","0.16666666666666663"
"3840","0.22619047619047616","0.17261904761904762","0.32738095238095233","0.1845238095238095","0.17261904761904764","0.17261904761904764","0.17261904761904764"
"3888","0.20833333333333331","0.11904761904761904","0.22916666666666663","0.13392857142857145","0.059523809523809534","0.059523809523809534","0.059523809523809534"
"3936","0.1696428571428571","0.15178571428571425","0.19047619047619047","0.13095238095238096","0.008928571428571425","0.008928571428571425","0.008928571428571425"
"3984","0.1964285714285714","0.22619047619047616","0.18749999999999997","0.18154761904761904","0.0892857142857143","0.0892857142857143","0.0892857142857143"
"4032","0.2351190476190476","0.2410714285714286","0.1607142857142857","0.16666666666666663","0.05059523809523814","0.05059523809523814","0.05059523809523814"
"4080","0.1964285714285714","0.2321428571428571","0.21130952380952372","0.19345238095238093","0.08928571428571425","0.08928571428571425","0.08928571428571425"
"4128","0.22916666666666666","0.16369047619047622","0.19940476190476192","0.1696428571428571","0.038690476190476164","0.038690476190476164","0.038690476190476164"
"4176","0.255952380952381","0.14285714285714285","0.13392857142857145","0.1369047619047619","0.02380952380952378","0.02380952380952378","0.02380952380952378"
"4224","0.2678571428571429","0.15476190476190477","0.2946428571428571","0.23809523809523808","0.13095238095238096","0.13095238095238096","0.13095238095238096"
"4272","0.2738095238095239","0.1547619047619047","0.39880952380952384","0.25","0.125","0.125","0.125"
"4320","0.2529761904761906","0.24107142857142855","0.5357142857142858","0.26785714285714285","0.22916666666666663","0.22916666666666663","0.22916666666666663"
"4368","0.23809523809523814","0.1845238095238095","0.5982142857142857","0.20833333333333331","0.16666666666666666","0.16666666666666666","0.16666666666666666"
"4416","0.2440476190476191","0.1607142857142857","0.6250000000000001","0.19345238095238093","0.13095238095238096","0.13095238095238096","0.13095238095238096"
"4464","0.20535714285714288","0.1220238095238095","0.5476190476190477","0.15476190476190474","0.09226190476190477","0.09226190476190477","0.09226190476190477"
"4512","0.22916666666666669","0.0744047619047619","0.3660714285714286","0.06547619047619047","0.020833333333333315","0.020833333333333315","0.020833333333333315"
"4560","0.23511904761904762","0.14583333333333331","0.21130952380952378","0.17857142857142855","0.14583333333333331","0.14583333333333331","0.14583333333333331"
"4608","0.23214285714285715","0.1607142857142857","0.2142857142857143","0.20535714285714288","0.125","0.125","0.125"
"4656","0.2113095238095238","0.1636904761904762","0.4226190476190476","0.25","0.1458333333333333","0.1458333333333333","0.1458333333333333"
"4704","0.24702380952380956","0.16964285714285715","0.3720238095238095","0.19345238095238096","0.0625","0.0625","0.0625"
"4752","0.2529761904761905","0.13392857142857142","0.3779761904761905","0.15476190476190477","0.06845238095238096","0.06845238095238096","0.06845238095238096"
"4800","0.27083333333333337","0.09821428571428573","0.3035714285714286","0.16964285714285715","0.09226190476190477","0.09226190476190477","0.09226190476190477"
"4848","0.2619047619047619","0.08333333333333331","0.11309523809523808","0.18452380952380953","0.035714285714285726","0.035714285714285726","0.035714285714285726"
