"points","day_period_nswprice_nswdemand_vicprice_vicdemand_transfer"
"26352","0.8563525396113822"
"26400","0.8773328547990155"
"26448","0.8714558675719021"
"26496","0.8423723447712399"
"26544","0.7964146424366438"
"26592","0.7638040243065082"
"26640","0.7592271368439274"
"26688","0.7299672567645363"
"26736","0.712184270920773"
"26784","0.7319555031014302"
"26832","0.7776476599237574"
"26880","0.8363786838993069"
"26928","0.8696422031426726"
"26976","0.8796388942182721"
"27024","0.9050680327276068"
"27072","0.9241025403949037"
"27120","0.9289331214242638"
"27168","0.9443312750267221"
"27216","0.9526300518180786"
"27264","0.9419213012658307"
"27312","0.9394722358049035"
"27360","0.9457175474296484"
"27408","0.9449713452640349"
"27456","0.9414623694474242"
"27504","0.909785411632702"
"27552","0.8701417068501756"
"27600","0.8574575606259112"
"27648","0.848612921062915"
"27696","0.8397640306122436"
"27744","0.8218697351984114"
"27792","0.8380523288256682"
"27840","0.8702754893652475"
"27888","0.8879537857177937"
"27936","0.8964806120197237"
"27984","0.9061792190397691"
"28032","0.9198299918558964"
"28080","0.9173660199346838"
"28128","0.8993383255657724"
"28176","0.8697228371548087"
"28224","0.852929757882499"
"28272","0.8393745772852989"
"28320","0.8073704274554956"
"28368","0.7891502375069335"
"28416","0.8035832011009965"
"28464","0.8132272421281996"
"28512","0.7949943250771114"
"28560","0.7884778805135745"
"28608","0.8118201989567702"
"28656","0.8514776752434844"
"28704","0.8660714285714288"
"28752","0.8424588877231332"
"28800","0.8182344079349966"
"28848","0.8133934817163307"
"28896","0.8293262088998233"
"28944","0.8148249792015729"
"28992","0.7927070191667227"
"29040","0.7679716413899341"
"29088","0.7786186634483124"
"29136","0.7757612779646996"
"29184","0.7858416264313751"
"29232","0.7901341587129251"
"29280","0.8211624088426601"
"29328","0.8480977642159223"
"29376","0.8494141858301838"
"29424","0.8634852934081148"
"29472","0.889379268411925"
"29520","0.8924693362193363"
"29568","0.8746621762623783"
"29616","0.8333519784708932"
"29664","0.8214271355532733"
"29712","0.7992291867844459"
"29760","0.780894658311541"
"29808","0.7638975834088733"
"29856","0.7749208167176923"
"29904","0.7546376579093637"
"29952","0.7686345883366748"
"30000","0.7444541786999112"
"30048","0.7693991009127206"
"30096","0.7480876989030012"
"30144","0.7303419406521656"
"30192","0.7222043431418428"
"30240","0.7257694414428217"
"30288","0.7343553959430242"
"30336","0.7543348979431832"
"30384","0.7573339366446132"
"30432","0.7857198121183948"
"30480","0.8038893688859983"
"30528","0.7874915532616769"
"30576","0.7960411529452278"
"30624","0.7776381472030058"
"30672","0.7640796218483776"
"30720","0.762219845527574"
"30768","0.7448326200099809"
"30816","0.7479996505091351"
"30864","0.7543340713119009"
"30912","0.7402638496547389"
"30960","0.7162658058726399"
"31008","0.7056183924435959"
"31056","0.7002878843319903"
"31104","0.7277543343863231"
"31152","0.7496153100046365"
"31200","0.7705262796179038"
"31248","0.8009405529407688"
"31296","0.7971112675462191"
"31344","0.8041347207159828"
"31392","0.801090156949531"
"31440","0.80200702075702"
"31488","0.7785178300726218"
"31536","0.7415299851113005"
"31584","0.6949577493667702"
"31632","0.7204465590431173"
"31680","0.7305604826110985"
"31728","0.7322733005550524"
"31776","0.7235307387926595"
"31824","0.7542726220640842"
"31872","0.77667593288596"
"31920","0.7619991097069715"
"31968","0.7576600559214117"
"32016","0.7666774075578262"
"32064","0.7675930661202561"
"32112","0.7752061336751398"
"32160","0.7635564770051371"
"32208","0.7548001305198662"
"32256","0.7563565274457822"
"32304","0.7692205391903384"
"32352","0.7467233756021605"
"32400","0.7399678863511674"
"32448","0.7315917037543915"
"32496","0.7342128070353597"
"32544","0.7300538037949716"
"32592","0.7943958750521067"
"32640","0.7920680908621265"
"32688","0.7899605003291632"
"32736","0.8143008365042602"
"32784","0.8330306810465975"
"32832","0.85595683688854"
"32880","0.8843078898225957"
"32928","0.915489117728765"
"32976","0.9402703353222122"
"33024","0.9765327058853843"
"33072","0.9766581770424667"
"33120","0.9785915813889017"
"33168","0.9707444552991691"
"33216","0.9617881351674851"
"33264","0.9642913924584104"
"33312","0.934873787477954"
"33360","0.8999313469561371"
"33408","0.8881417708922181"
"33456","0.8947430307208034"
"33504","0.904418782312818"
"33552","0.9159266713732775"
"33600","0.8720859602302332"
"33648","0.897649059623848"
"33696","0.9323659752625875"
"33744","0.9464069182049478"
"33792","0.9318291440536055"
"33840","0.9204494947624328"
"33888","0.9058220739924094"
"33936","0.9044959186998187"
"33984","0.8733353834438919"
"34032","0.8423025072248507"
"34080","0.8399895004904638"
"34128","0.8266628915777715"
"34176","0.8191841753850999"
"34224","0.832828768795426"
"34272","0.8105551824827388"
"34320","0.8207225982172334"
"34368","0.8238928629085114"
"34416","0.8193898729887814"
"34464","0.8113057180737903"
"34512","0.8204334282866154"
"34560","0.8066785506221621"
"34608","0.8190930442406816"
"34656","0.7889724077952156"
"34704","0.7828777710769801"
"34752","0.763917646205401"
"34800","0.7565071180941502"
"34848","0.7534299831282179"
"34896","0.7814467855570427"
"34944","0.779470377332219"
"34992","0.8206153030526093"
"35040","0.8377730621663486"
"35088","0.8493730099958622"
"35136","0.8842781447634884"
"35184","0.8837129950770035"
"35232","0.8728172287606686"
"35280","0.8853098707606886"
"35328","0.8795275917239627"
"35376","0.8811629769605337"
"35424","0.8886637875258788"
"35472","0.8800047787374035"
"35520","0.8832753239967267"
"35568","0.8715840362935791"
"35616","0.8582280687450607"
"35664","0.853276166235727"
"35712","0.8623890311898048"
"35760","0.8780915611676885"
"35808","0.8726643894397561"
"35856","0.8802493611805358"
"35904","0.8839285714285705"
"35952","0.8989316560642533"
"36000","0.9058891882023077"
"36048","0.9024362069214201"
"36096","0.9110255624781187"
"36144","0.9258061101096295"
"36192","0.921635756635831"
"36240","0.9239242787519992"
"36288","0.9298253837387445"
"36336","0.9157093981287536"
"36384","0.882294556937429"
"36432","0.8552917998746661"
"36480","0.8493266335005298"
"36528","0.8339179031393043"
"36576","0.8366736783859445"
"36624","0.8163352379708637"
"36672","0.8181090047486563"
"36720","0.8380858655667225"
"36768","0.8518540239611301"
"36816","0.8512847111721938"
"36864","0.8635477961183452"
"36912","0.8677678697231791"
"36960","0.8758708881314314"
"37008","0.8481280863169469"
"37056","0.850494991036074"
"37104","0.8446979075990572"
"37152","0.8120842817688678"
"37200","0.8240823883316775"
"37248","0.8339102426445224"
"37296","0.8361799329923814"
"37344","0.8573766109872318"
"37392","0.8557872894704959"
"37440","0.8738590048088192"
"37488","0.9052850798313989"
"37536","0.904604447254386"
"37584","0.9057708170028086"
"37632","0.8930078442980205"
"37680","0.9105132416769579"
"37728","0.904580306280467"
"37776","0.9051163349539646"
"37824","0.8956662712874894"
"37872","0.8687307913840177"
"37920","0.8506292494547525"
"37968","0.8653034618263384"
"38016","0.8741293804268806"
"38064","0.8796350970458091"
"38112","0.8680942591577855"
"38160","0.8665770394867265"
"38208","0.8780962588406662"
"38256","0.8815782615332475"
"38304","0.8907161857184065"
"38352","0.86129607345894"
"38400","0.8159501937992268"
"38448","0.7897717192262194"
"38496","0.7660336358131445"
"38544","0.7308250024373858"
"38592","0.7116681064753405"
"38640","0.7103830423514333"
"38688","0.7228083160199501"
"38736","0.7462373100493123"
"38784","0.7741807663101441"
"38832","0.7857843044234939"
"38880","0.7865772668373909"
"38928","0.7804556052931826"
"38976","0.77444167489067"
"39024","0.7545502323878763"
"39072","0.7861104586686227"
"39120","0.7819096003034859"
"39168","0.810184512736787"
"39216","0.8433998134901405"
"39264","0.8551206564631215"
"39312","0.8642045454545461"
"39360","0.8848924866644836"
"39408","0.8614226115409012"
"39456","0.8395324333651045"
"39504","0.8399784996735751"
"39552","0.8625539554508119"
"39600","0.8680502967826345"
"39648","0.8601713024497699"
"39696","0.8808176388089624"
"39744","0.8946167006113441"
"39792","0.9039260769899757"
"39840","0.8959460707071346"
"39888","0.891117457387919"
"39936","0.8791043721004783"
"39984","0.8724893322987417"
"40032","0.8465631721785294"
"40080","0.827655509459966"
"40128","0.8328356425340915"
"40176","0.8107174592308074"
"40224","0.8008499351621348"
"40272","0.8038906454822212"
"40320","0.8141788652113484"
"40368","0.829774926412154"
"40416","0.8560233390410001"
"40464","0.8715485708539443"
"40512","0.9034942619378104"
"40560","0.894848086263091"
"40608","0.9230214221663392"
"40656","0.9404761904761896"
"40704","0.9411621802727391"
"40752","0.9436261632652096"
"40800","0.9375950754472453"
"40848","0.9331358118193439"
"40896","0.915327232513099"
"40944","0.9128472320535808"
"40992","0.90778908133579"
"41040","0.9042264517318743"
"41088","0.8886998695626931"
"41136","0.8908835965501782"
"41184","0.8704959192695181"
"41232","0.8891689899398676"
"41280","0.8654411559156981"
"41328","0.8627835020225469"
"41376","0.8369412853974584"
"41424","0.8355710400592422"
"41472","0.8411145519407568"
"41520","0.8511849360225716"
"41568","0.8506489378914994"
"41616","0.862742710481498"
"41664","0.8625072999000969"
"41712","0.8968902534611269"
"41760","0.899450062190543"
"41808","0.8902103830728727"
"41856","0.8911388856722673"
"41904","0.8990636125625775"
"41952","0.8733741874298719"
"42000","0.8624774640283944"
"42048","0.8756887280073098"
"42096","0.895135728483634"
"42144","0.9070985592241921"
"42192","0.9210165961542462"
"42240","0.9326467712553197"
"42288","0.9667527302943969"
"42336","0.9870156395891674"
"42384","0.9897342995169088"
"42432","0.9668058594748274"
"42480","0.9591139965308574"
"42528","0.9359274516447567"
"42576","0.9145197749985639"
"42624","0.898879629399267"
"42672","0.8878217700998837"
"42720","0.867392536931717"
"42768","0.878605693530603"
"42816","0.8602715181158959"
"42864","0.8790145561205618"
"42912","0.8762506778150984"
"42960","0.8792143814050288"
"43008","0.8664024687164267"
"43056","0.854563512505802"
"43104","0.8424761812807908"
"43152","0.8460335532663996"
"43200","0.8283636531279923"
"43248","0.8319810520361971"
"43296","0.8357694531268347"
"43344","0.8481430680752317"
"43392","0.876661659958582"
"43440","0.9044125720182308"
"43488","0.9232352681332258"
"43536","0.9413573761598055"
"43584","0.9529518166371227"
"43632","0.9594158469704306"
"43680","0.9066211825369962"
"43728","0.8918319137489128"
"43776","0.8773913817663797"
"43824","0.8435896585489857"
"43872","0.8449485958610277"
"43920","0.8307527176231033"
"43968","0.802960912158964"
"44016","0.7911352040816318"
"44064","0.7662812875690651"
"44112","0.7413203240233277"
"44160","0.7624628965207129"
"44208","0.736581305778512"
"44256","0.7304160574367549"
"44304","0.733510245753786"
"44352","0.7607129385876017"
"44400","0.7984482777571444"
"44448","0.8360570521451782"
"44496","0.8322773039343342"
"44544","0.8423627940266921"
"44592","0.8228479252919261"
"44640","0.8133187075826335"
"44688","0.8039568793049443"
"44736","0.7416463164213811"
"44784","0.7092392745863472"
"44832","0.6617485010062771"
"44880","0.6415241761734318"
"44928","0.6581010171984071"
"44976","0.6979726662172856"
